section_id,section_code,from_station_code,from_station_name,to_station_code,to_station_name,daily_train_count,criticality_score,last_computed_at
27292,DTV_JSG,DTV,DHUTRA,JSG,JHARSUGUDA J,6,0.3673,2026-09-01 07:15:26.783393
27293,KWR_BTA,KWR,KOELWAR,BTA,BIHTA,9,0.4346,2026-09-01 07:15:26.783393
27294,BJIH_TRS,BJIH,BIJULI HALT,TRS,TARSARAI,2,0.2074,2026-09-01 07:15:26.783393
27295,NKX_JDB,NKX,NAKATI SEMRA,JDB,JAGADALPUR,1,0.1308,2026-09-01 07:15:26.783393
27296,PNGM_BPB,PNGM,PANCHGRAM,BPB,BADARPUR JN.,5,0.3382,2026-09-01 07:15:26.783393
27297,KOVH_CCT,KOVH,KOVVADA HALT,CCT,KAKINADA TOW,1,0.1308,2026-09-01 07:15:26.783393
27298,SC_BMT,SC,SECUNDERABAD,BMT,BEGAMPET,16,0.5347,2026-09-01 07:15:26.783393
27299,AMPR_RMH,AMPR,AMARPURA RAT,RMH,RANGMAHAL,2,0.2074,2026-09-01 07:15:26.783393
27300,STE_DOY,STE,SAGARAKATTE,DOY,DORNAHALLI,3,0.2616,2026-09-01 07:15:26.783393
27301,RNC_BRKA,RNC,RANCHI,BRKA,BARKAKANA,2,0.2074,2026-09-01 07:15:26.783393
27302,NHT_PKR,NHT,NALHATI JN.,PKR,PAKUR,1,0.1308,2026-09-01 07:15:26.783393
27303,JYP_DIR,JYP,JEYPORE (ORI,DIR,DHANAPUR-ORI,1,0.1308,2026-09-01 07:15:26.783393
27304,TNDE_PHWR,TNDE,THANESAR CIT,PHWR,PEHOWA ROAD,1,0.1308,2026-09-01 07:15:26.783393
27305,BJU_PNC,BJU,BARAUNI JN.,PNC,PATNA SAHEB,4,0.3038,2026-09-01 07:15:26.783393
27306,CTYL_NRDP,CTYL,CHITYALA,NRDP,NAGIREDDIPAL,1,0.1308,2026-09-01 07:15:26.783393
27307,KKDE_KLE,KKDE,KURUKSHETRA,KLE,KAITHAL,1,0.1308,2026-09-01 07:15:26.783393
27308,RUPC_BLQR,RUPC,RUDRAPUR CIT,BLQR,BILASPUR ROA,6,0.3673,2026-09-01 07:15:26.783393
27309,LHD_AMW,LHD,LOHOGAD,AMW,AMANVADI,3,0.2616,2026-09-01 07:15:26.783393
27310,LLU_DKT,LLU,LALRU,DKT,DHULKOT,4,0.3038,2026-09-01 07:15:26.783393
27311,CMX_NFK,CMX,CHAMAGRAM,NFK,NEW FARAKKA,4,0.3038,2026-09-01 07:15:26.783393
27312,SDAH_DAKE,SDAH,SEALDAH,DAKE,DAKHINESWAR,3,0.2616,2026-09-01 07:15:26.783393
27313,NPH_DHOA,NPH,NURPURA HALT,DHOA,DHOLPUR (NG),2,0.2074,2026-09-01 07:15:26.783393
27314,PAIL_BTA,PAIL,BLOCK HUT 'C,BTA,BIHTA,3,0.2616,2026-09-01 07:15:26.783393
27315,SIP_CPR,SIP,SURAIMANPUR,CPR,CHHAPRA JN.,12,0.4841,2026-09-01 07:15:26.783393
27316,AML_BIM,AML,AMALSAD,BIM,BILIMORA JN.,14,0.5111,2026-09-01 07:15:26.783393
27317,VJR_MRJ,VJR,VIJAYA NAGAR,MRJ,MIRAJ JN.,5,0.3382,2026-09-01 07:15:26.783393
27318,THL_MCN,THL,TIRUVALAM,MCN,MUKUNDARAYAP,6,0.3673,2026-09-01 07:15:26.783393
27319,PAJ_MNAE,PAJ,PARAJ,MNAE,MANKAR,12,0.4841,2026-09-01 07:15:26.783393
27320,BGZ_NNO,BGZ,BAHADURGARH,NNO,NANGLOI,8,0.4147,2026-09-01 07:15:26.783393
27321,R_G,R,RAIPUR JN.,G,GONDIA JN.,2,0.2074,2026-09-01 07:15:26.783393
27322,VBW_RAJP,VBW,VAIBHAVWADI,RAJP,RAJAPUR ROAD,6,0.3673,2026-09-01 07:15:26.783393
27323,BUW_MMB,BUW,BURHWAL JN.,MMB,MAHMUDABAD (,1,0.1308,2026-09-01 07:15:26.783393
27324,KWV_BTW,KWV,KURDUVADI JN,BTW,BARSHI,5,0.3382,2026-09-01 07:15:26.783393
27325,TRA_BTR,TRA,TANGRA,BTR,BUTARI,5,0.3382,2026-09-01 07:15:26.783393
27326,PQH_GNL,PQH,PINDKEPAR HA,GNL,GONGALI,4,0.3038,2026-09-01 07:15:26.783393
27327,CPU_NUQ,CPU,CHOPAN,NUQ,NAGARUNTARI,1,0.1308,2026-09-01 07:15:26.783393
27328,TIU_ULM,TIU,TILARU,ULM,URLAM,4,0.3038,2026-09-01 07:15:26.783393
27329,KQU_DAKE,KQU,KAMARKUNDU J,DAKE,DAKHINESWAR,2,0.2074,2026-09-01 07:15:26.783393
27330,BUS_BTKP,BUS,BADAUSA,BTKP,BHARAT KUP,2,0.2074,2026-09-01 07:15:26.783393
27331,KZJ_RDM,KZJ,KAZIPET JN.,RDM,RAMGUNDAM,8,0.4147,2026-09-01 07:15:26.783393
27332,TKOT_ULL,TKOT,TOKKUTTU,ULL,ULLAL,2,0.2074,2026-09-01 07:15:26.783393
27333,HIP_TKPL,HIP,HALDIPADA,TKPL,TIKIRAPAL PH,7,0.3925,2026-09-01 07:15:26.783393
27334,RNY_NLV,RNY,RANGIYA JN.,NLV,NALBARI,7,0.3925,2026-09-01 07:15:26.783393
27335,MAI_MTR,MAI,MEHSI,MTR,MOTIPUR,8,0.4147,2026-09-01 07:15:26.783393
27336,AVN_SHU,AVN,ANVARDIKANPE,SHU,SHOLINGUR,4,0.3038,2026-09-01 07:15:26.783393
27337,PGK_RMH,PGK,PILI BANGAN,RMH,RANGMAHAL,1,0.1308,2026-09-01 07:15:26.783393
27338,DNRE_JMP,DNRE,DHANAURI,JMP,JAMALPUR JN.,2,0.2074,2026-09-01 07:15:26.783393
27339,FBD_CPA,FBD,FARRUKHABAD JN,CPA,KANPUR ANWAR,1,0.1308,2026-09-01 07:15:26.783393
27340,CC_GKP,CC,CHAURI CHAUR,GKP,GORAKHPUR JN,5,0.3382,2026-09-01 07:15:26.783393
27341,PUY_BEE,PUY,PHULAGURI,BEE,BEBEJIA,2,0.2074,2026-09-01 07:15:26.783393
27342,AS_RJS,AS,ARJANSAR,RJS,RAJIYASAR,3,0.2616,2026-09-01 07:15:26.783393
27343,BLGA_STE,BLGA,BELAGULA,STE,SAGARAKATTE,1,0.1308,2026-09-01 07:15:26.783393
27344,SOP_BRPT,SOP,SHIUPUR,BRPT,BIRAPATTI,6,0.3673,2026-09-01 07:15:26.783393
27345,BPHB_BQR,BPHB,BHILAI POWER,BQR,BHILAINAGAR,16,0.5347,2026-09-01 07:15:26.783393
27346,LMY_JYK,LMY,LAIMEKURI,JYK,JONEKARANG H,4,0.3038,2026-09-01 07:15:26.783393
27347,JMU_CUX,JMU,JAMUI,CUX,CHAURA BH,9,0.4346,2026-09-01 07:15:26.783393
27348,DLK_BOE,DLK,DALKOLHA,BOE,BARSOI JN.,12,0.4841,2026-09-01 07:15:26.783393
27349,PARH_MOJ,PARH,PARA KHEDA,MOJ,MOHANA,2,0.2074,2026-09-01 07:15:26.783393
27350,BMT_SNF,BMT,BEGAMPET,SNF,SANAT NAGAR,11,0.469,2026-09-01 07:15:26.783393
27351,PTYR_MKHI,PTYR,PATIYARA,MKHI,MAKHI,2,0.2074,2026-09-01 07:15:26.783393
27352,JPL_GHD,JPL,JAPLA,GHD,GARWA ROAD J,1,0.1308,2026-09-01 07:15:26.783393
27353,PRDP_RHMA,PRDP,PARADEEP,RHMA,RAHAMA,2,0.2074,2026-09-01 07:15:26.783393
27354,BMD_TDD,BMD,BHIMADOLU,TDD,TADEPALLI GU,2,0.2074,2026-09-01 07:15:26.783393
27355,SRC_KGP,SRC,SANTRAGACHI JN.,KGP,KHARAGPUR,26,0.6221,2026-09-01 07:15:26.783393
27356,PFR_SFY,PFR,PACHOR ROAD,SFY,SHAJAPUR,2,0.2074,2026-09-01 07:15:26.783393
27357,NWP_DGB,NWP,NAUPADA JN.,DGB,DANDU GOPALA,3,0.2616,2026-09-01 07:15:26.783393
27358,MANK_HNA,MANK,MANKI,HNA,HONNAVAR,2,0.2074,2026-09-01 07:15:26.783393
27359,TJ_TVR,TJ,THANJAVUR JN,TVR,THIRUVARUR J,1,0.1308,2026-09-01 07:15:26.783393
27360,SCKR_GAR,SCKR,SALICHAUKA,GAR,GADARWARA,6,0.3673,2026-09-01 07:15:26.783393
27361,KSJ_SRNK,KSJ,KASGANJ JN.,SRNK,SORON SHUKAR,2,0.2074,2026-09-01 07:15:26.783393
27362,SGR_RN,SGR,SANGMESHWAR,RN,RATNAGIRI,4,0.3038,2026-09-01 07:15:26.783393
27363,GGGS_MML,GGGS,GARHA GOODS,MML,MADANMAHAL,3,0.2616,2026-09-01 07:15:26.783393
27364,RU_TPTY,RU,RENIGUNTA JN,TPTY,TIRUPATI,55,0.7597,2026-09-01 07:15:26.783393
27365,HSRA_BNC,HSRA,HOSUR,BNC,BANGALORE CA,1,0.1308,2026-09-01 07:15:26.783393
27366,LDH_SNL,LDH,LUDHIANA JN.,SNL,SANAHWAL,1,0.1308,2026-09-01 07:15:26.783393
27367,NZP_IAM,NZP,NIYAZIPUR HA,IAM,MAI HALT,6,0.3673,2026-09-01 07:15:26.783393
27368,ADI_JVN,ADI,AHMEDABAD,JVN,JORAVARNAGAR,2,0.2074,2026-09-01 07:15:26.783393
27369,CMR_BRN,CMR,CHAMROLA,BRN,BARHAN JN.,3,0.2616,2026-09-01 07:15:26.783393
27370,BPQ_KCG,BPQ,BALHARSHAH,KCG,KACHEGUDA,1,0.1308,2026-09-01 07:15:26.783393
27371,ADRA_MDF,ADRA,ADRA,MDF,MURADI,2,0.2074,2026-09-01 07:15:26.783393
27372,UD_BKJ,UD,UDUPI,BKJ,BARKUR,5,0.3382,2026-09-01 07:15:26.783393
27373,SAG_SFMU,SAG,SANGRUR,SFMU,SUNAM,5,0.3382,2026-09-01 07:15:26.783393
27374,UJN_SJP,UJN,UJJAIN JN,SJP,SHUJALPUR,8,0.4147,2026-09-01 07:15:26.783393
27375,BE_AO,BE,BAREILLY JN.,AO,AONLA,2,0.2074,2026-09-01 07:15:26.783393
27376,KNLS_LKBL,KNLS,KANALUS,LKBL,LAKHABAVAL,1,0.1308,2026-09-01 07:15:26.783393
27377,CLX_VTM,CLX,CHIRALA,VTM,VETAPALEM,4,0.3038,2026-09-01 07:15:26.783393
27378,KQRT_MHSA,KQRT,KODERMA TOWN,MHSA,MAHESHPUR 'A,2,0.2074,2026-09-01 07:15:26.783393
27379,DPX_GHR,DPX,DADPUR BH,GHR,GIDHAUR,8,0.4147,2026-09-01 07:15:26.783393
27380,AKOR_DUD,AKOR,AKALKOT ROAD,DUD,DUDHANI,3,0.2616,2026-09-01 07:15:26.783393
27381,NAC_GVMR,NAC,NAWA CITY,GVMR,GOVINDI MARW,1,0.1308,2026-09-01 07:15:26.783393
27382,TNA_MMR,TNA,THANE,MMR,MANMAD JN.,1,0.1308,2026-09-01 07:15:26.783393
27383,VTK_SRR,VTK,VALLATTOLNAG,SRR,SHORANUR JN.,4,0.3038,2026-09-01 07:15:26.783393
27384,KATL_KSWR,KATL,KATOL,KSWR,KALMESHWAR,1,0.1308,2026-09-01 07:15:26.783393
27385,LIR_ANDN,LIR,LACHMIPUR HA,ANDN,ANAND NAGAR,1,0.1308,2026-09-01 07:15:26.783393
27386,JAT_RMJK,JAT,JAMMU TAWI,RMJK,RAMNAGAR(J-K,1,0.1308,2026-09-01 07:15:26.783393
27387,ABR_PNU,ABR,ABU ROAD,PNU,PALANPUR JN,44,0.7185,2026-09-01 07:15:26.783393
27388,GD_BV,GD,GONDA JN.,BV,BABHNAN,1,0.1308,2026-09-01 07:15:26.783393
27389,NUR_SNP,NUR,NARELA,SNP,SONIPAT,6,0.3673,2026-09-01 07:15:26.783393
27390,BHNA_BHGH,BHNA,BHAINA H,BHGH,BAHIRGACHHI,19,0.5654,2026-09-01 07:15:26.783393
27391,PNHR_GHAI,PNHR,PANIHAR,GHAI,GHATIGAON,2,0.2074,2026-09-01 07:15:26.783393
27392,KPV_SKX,KPV,KASHIPUR JN,SKX,SARKARA,4,0.3038,2026-09-01 07:15:26.783393
27393,CKP_GOL,CKP,CHAKARADHARP,GOL,GOILKERA,2,0.2074,2026-09-01 07:15:26.783393
27394,KPG_MMR,KPG,KOPARGAON,MMR,MANMAD JN.,36,0.6815,2026-09-01 07:15:26.783393
27395,ASKN_HPKA,ASKN,ASHOK NAGAR,HPKA,HINOTIA-PIPA,5,0.3382,2026-09-01 07:15:26.783393
27396,SNLR_VRX,SNLR,SANTALPUR,VRX,VARAHI,1,0.1308,2026-09-01 07:15:26.783393
27397,MNJ_SFG,MNJ,MANOHARGANJ,SFG,SUBEDARGANJ,1,0.1308,2026-09-01 07:15:26.783393
27398,ALD_BDL,ALD,ALLAHABAD JN,BDL,VINDHYACHAL,4,0.3038,2026-09-01 07:15:26.783393
27399,LTD_NGA,LTD,LATHIDAD,NGA,NINGALA,5,0.3382,2026-09-01 07:15:26.783393
27400,BPP_NDO,BPP,BAPATIA,NDO,NIDUBROLU,16,0.5347,2026-09-01 07:15:26.783393
27401,CHV_NLE,CHV,CHERVATTUR,NLE,NILESHWAR,9,0.4346,2026-09-01 07:15:26.783393
27402,ARPL_SRNR,ARPL,AREPALLI HAL,SRNR,SRI RAMNAGAR,3,0.2616,2026-09-01 07:15:26.783393
27403,MMS_SUDV,MMS,MANDASA ROAD,SUDV,SUMMA DEVI,4,0.3038,2026-09-01 07:15:26.783393
27404,ATP_PSPY,ATP,ANANTAPUR,PSPY,PRASANNAYANA,4,0.3038,2026-09-01 07:15:26.783393
27405,NDN_BEW,NDN,NARDANA,BEW,BETAWAD,2,0.2074,2026-09-01 07:15:26.783393
27406,PKO_BVRM,PKO,PALAKOLLU,BVRM,BHIMAVARAM J,2,0.2074,2026-09-01 07:15:26.783393
27407,MVE_MO,MVE,MUNDHEWADI,MO,MOHOL,2,0.2074,2026-09-01 07:15:26.783393
27408,TPF_RPH,TPF,TARAPITH ROA,RPH,RAMPUR HAT,12,0.4841,2026-09-01 07:15:26.783393
27409,RPAN_VNE,RPAN,RANGAPARA NORTH,VNE,VISHWANATH C,2,0.2074,2026-09-01 07:15:26.783393
27410,KN_PGI,KN,KADALUNDI,PGI,PARPANANGADI,1,0.1308,2026-09-01 07:15:26.783393
27411,GBX_PKF,GBX,GOVINDPUR RO,PKF,POKLA,2,0.2074,2026-09-01 07:15:26.783393
27412,BRP_DPDP,BRP,BARUIPUR JN.,DPDP,DHAPDHAPI,10,0.4526,2026-09-01 07:15:26.783393
27413,ZBD_MAY,ZBD,ZAFARABAD JN,MAY,MARIAHU,3,0.2616,2026-09-01 07:15:26.783393
27414,BAY_MOMU,BAY,BELLARY JN.,MOMU,MOLAKALMURU,1,0.1308,2026-09-01 07:15:26.783393
27415,DRGM_GAJB,DRGM,DEORAGRAM,GAJB,GAJARA BAHAR,2,0.2074,2026-09-01 07:15:26.783393
27416,IMLI_SLNA,IMLI,IMLI,SLNA,SALAUNA,6,0.3673,2026-09-01 07:15:26.783393
27417,MED_GDPL,MED,MEDCHAL,GDPL,GUNDLA POCHA,1,0.1308,2026-09-01 07:15:26.783393
27418,KTCH_TIHU,KTCH,KAITHALKUCHI,TIHU,TIHU,6,0.3673,2026-09-01 07:15:26.783393
27419,NK_BSL,NK,NASIK ROAD,BSL,BHUSAVAL JN.,15,0.5233,2026-09-01 07:15:26.783393
27420,CNKP_DSJ,CNKP,CHANAKYAPURI,DSJ,DELHI-SAFDAR,5,0.3382,2026-09-01 07:15:26.783393
27421,JLLO_MADA,JLLO,JHILO,MADA,MAONDA,3,0.2616,2026-09-01 07:15:26.783393
27422,BISH_BAWA,BISH,BISHENGARH,BAWA,BALWARA,2,0.2074,2026-09-01 07:15:26.783393
27423,TRJ_TOI,TRJ,TARIASUJAN,TOI,TAMKUHI ROAD,4,0.3038,2026-09-01 07:15:26.783393
27424,ASN_KPK,ASN,ASANSOL MAIN,KPK,KALI PAHARI,14,0.5111,2026-09-01 07:15:26.783393
27425,BUG_SBZ,BUG,BAGAHA,SBZ,SISWA BAZAR,6,0.3673,2026-09-01 07:15:26.783393
27426,BIM_NVS,BIM,BILIMORA JN.,NVS,NAVSARI,7,0.3925,2026-09-01 07:15:26.783393
27427,MPD_SMCK,MPD,MADPUR,SMCK,SHYAM CHAK,24,0.6075,2026-09-01 07:15:26.783393
27428,BXJ_FKG,BXJ,BOKAJAN,FKG,FURKATING JN,3,0.2616,2026-09-01 07:15:26.783393
27429,VRDP_BWT,VRDP,VARADAPUR,BWT,BANGARPET JN,2,0.2074,2026-09-01 07:15:26.783393
27430,MNSR_HMH,MNSR,MANAKSAR,HMH,HANUMANGARH,2,0.2074,2026-09-01 07:15:26.783393
27431,KOV_SLI,KOV,KIRLOSKAR WA,SLI,SANGLI,1,0.1308,2026-09-01 07:15:26.783393
27432,MIK_CNI,MIK,MANIKUI,CNI,CHANDIL JN.,8,0.4147,2026-09-01 07:15:26.783393
27433,SLS_STN,SLS,SALANPUR,STN,SITARAMPUR J,8,0.4147,2026-09-01 07:15:26.783393
27434,YLK_VKI,YLK,YELLAKARU,VKI,VENKATAGIRI,4,0.3038,2026-09-01 07:15:26.783393
27435,PBH_BOY,PBH,PARTAPGARH J,BOY,BHADOHI,3,0.2616,2026-09-01 07:15:26.783393
27436,KHLL_BID,KHLL,KETO HALLI H,BID,BIDADI,8,0.4147,2026-09-01 07:15:26.783393
27437,MS_BZA,MS,CHENNAI EGMO,BZA,VIJAYWADA JN,2,0.2074,2026-09-01 07:15:26.783393
27438,MWM_SBC,MWM,MALLESWARAM,SBC,KRANTIVIRA S,15,0.5233,2026-09-01 07:15:26.783393
27439,WDJ_KKP,WDJ,WANDER JATAN,KKP,KOT KAPURA J,5,0.3382,2026-09-01 07:15:26.783393
27440,ADR_BHT,ADR,MANDI ADAMPU,BHT,BHATTU,4,0.3038,2026-09-01 07:15:26.783393
27441,AK_NAVI,AK,AKOLA JN.,NAVI,NEW AMRAVATI,1,0.1308,2026-09-01 07:15:26.783393
27442,BJRI_BATL,BJRI,BIJURI,BATL,BAIHATOLA,9,0.4346,2026-09-01 07:15:26.783393
27443,VRB_SLI,VRB,VISHRAMBAG,SLI,SANGLI,4,0.3038,2026-09-01 07:15:26.783393
27444,SGL_DRQ,SGL,SAGAULI JN.,DRQ,DHARMINIYA,5,0.3382,2026-09-01 07:15:26.783393
27445,BIP_KHOH,BIP,BAHILPURWA,KHOH,KHOH,1,0.1308,2026-09-01 07:15:26.783393
27446,BQP_RRS,BQP,BIGHAPUR,RRS,RAGHURAJ SIN,1,0.1308,2026-09-01 07:15:26.783393
27447,AUNG_KBN,AUNG,AUNG,KBN,KARBIGWAN,2,0.2074,2026-09-01 07:15:26.783393
27448,MJF_NLDA,MJF,MALKAJGIRI,NLDA,NALGONDA,1,0.1308,2026-09-01 07:15:26.783393
27449,NZD_VAT,NZD,NUZVID,VAT,VATLUR,6,0.3673,2026-09-01 07:15:26.783393
27450,VZ_IGR,VZ,VIJAYAMANGAL,IGR,INGUR,4,0.3038,2026-09-01 07:15:26.783393
27451,KMSD_SZY,KMSD,KUMAR SODRA,SZY,SILAK JHORI,1,0.1308,2026-09-01 07:15:26.783393
27452,ADST_TLO,ADST,ADI SAPTAGRA,TLO,TALANDU,1,0.1308,2026-09-01 07:15:26.783393
27453,KTCE_KUW,KTCE,KATOGHAN,KUW,KUNWAR,1,0.1308,2026-09-01 07:15:26.783393
27454,BRWD_KCKI,BRWD,BARWADIH JN,KCKI,KECHKI,1,0.1308,2026-09-01 07:15:26.783393
27455,VBL_PVPT,VBL,BOBBILI JN.,PVPT,PARVATIPURAM,2,0.2074,2026-09-01 07:15:26.783393
27456,BFG_TPO,BFG,BAGTHAR,TPO,TANTPUR,1,0.1308,2026-09-01 07:15:26.783393
27457,BGH_MST,BGH,BAGHAULI,MST,MASIT,5,0.3382,2026-09-01 07:15:26.783393
27458,KJT_BVS,KJT,KARJAT,BVS,BHIVPURI ROA,37,0.6866,2026-09-01 07:15:26.783393
27459,RPAN_DKGN,RPAN,RANGAPARA NORTH,DKGN,DEKARGAON,1,0.1308,2026-09-01 07:15:26.783393
27460,MAKP_BDRI,MAKP,MANIKPURA,BDRI,BHADRAULI,1,0.1308,2026-09-01 07:15:26.783393
27461,UDMR_ETW,UDMR,UDI MOR,ETW,ETAWAH,2,0.2074,2026-09-01 07:15:26.783393
27462,DLJ_IGRL,DLJ,DHOLA JN,IGRL,INGORALA,2,0.2074,2026-09-01 07:15:26.783393
27463,VP_TKBN,VP,VIRAPUR,TKBN,T.SAKIBANDA,4,0.3038,2026-09-01 07:15:26.783393
27464,CCO_MTWN,CCO,CHICHOLI,MTWN,MITEWANI PH,4,0.3038,2026-09-01 07:15:26.783393
27465,JHD_MDE,JHD,JEHANABAD,MDE,MAKHDUMPUR G,1,0.1308,2026-09-01 07:15:26.783393
27466,PPN_PFT,PPN,PUNPUN,PFT,POTHAHI,5,0.3382,2026-09-01 07:15:26.783393
27467,BUF_BXF,BUF,BIMALGARH JN,BXF,BARSUAN,1,0.1308,2026-09-01 07:15:26.783393
27468,SLB_CDGR,SLB,SALBONI,CDGR,CHANDRAKONA,15,0.5233,2026-09-01 07:15:26.783393
27469,SDNR_PCO,SDNR,SEYDUNGANALL,PCO,PALAYAMKOTTA,6,0.3673,2026-09-01 07:15:26.783393
27470,GAYA_MGS,GAYA,GAYA JN.,MGS,MUGHAL SARAI,15,0.5233,2026-09-01 07:15:26.783393
27471,MDDG_DD,MDDG,MALADGAON,DD,DAUND JN.,4,0.3038,2026-09-01 07:15:26.783393
27472,AMH_SDHA,AMH,AZAMGARH,SDHA,SIDHARI (HAL,4,0.3038,2026-09-01 07:15:26.783393
27473,BANI_KCJ,BANI,BANI,KCJ,KASIMPUR HAL,5,0.3382,2026-09-01 07:15:26.783393
27474,KNW_NPNR,KNW,KHANDWA JN.,NPNR,NEPA NAGAR,8,0.4147,2026-09-01 07:15:26.783393
27475,DBZ_DIU,DBZ,DHING BAZAR,DIU,DHING,1,0.1308,2026-09-01 07:15:26.783393
27476,BKH_JHT,BKH,BANKHEDI,JHT,JUNETA,4,0.3038,2026-09-01 07:15:26.783393
27477,SNGP_SDL,SNGP,SINGHPUR,SDL,SHAHDOL,8,0.4147,2026-09-01 07:15:26.783393
27478,MLHA_CVR,MLHA,MALIYA HATIN,CVR,CHORVAD,6,0.3673,2026-09-01 07:15:26.783393
27479,RWO_RNBD,RWO,RANAVAV,RNBD,RANA BORDI,4,0.3038,2026-09-01 07:15:26.783393
27480,SUPP_JMDG,SUPP,SUPPALAPADU,JMDG,JAMMALAMADUG,2,0.2074,2026-09-01 07:15:26.783393
27481,SI_SRI,SI,SONAILI,SRI,SALMARI,3,0.2616,2026-09-01 07:15:26.783393
27482,BV_MUR,BV,BABHNAN,MUR,MANKAPUR JN.,3,0.2616,2026-09-01 07:15:26.783393
27483,HRV_DRSN,HRV,HARRAD,DRSN,DHURWASIN  H,9,0.4346,2026-09-01 07:15:26.783393
27484,PRL_AGM,PRL,POLUR,AGM,AGARAM SIBBA,3,0.2616,2026-09-01 07:15:26.783393
27485,KPV_BPZ,KPV,KASHIPUR JN,BPZ,BAZPUR,4,0.3038,2026-09-01 07:15:26.783393
27486,RTB_BRWH,RTB,RAJA TALAB,BRWH,BAHERWA (HAL,5,0.3382,2026-09-01 07:15:26.783393
27487,MPY_CTMP,MPY,MURARPUR HAL,CTMP,CHHIT MAKAND,5,0.3382,2026-09-01 07:15:26.783393
27488,GDHA_SUNM,GDHA,GODHA,SUNM,SUNMAI HALT,3,0.2616,2026-09-01 07:15:26.783393
27489,ADRA_BURN,ADRA,ADRA,BURN,BURNPUR,2,0.2074,2026-09-01 07:15:26.783393
27490,BLC_NDPR,BLC,BOLDA,NDPR,NANDAPUR,3,0.2616,2026-09-01 07:15:26.783393
27491,SJP_UJN,SJP,SHUJALPUR,UJN,UJJAIN JN,8,0.4147,2026-09-01 07:15:26.783393
27492,KYN_THK,KYN,KALYAN JN,THK,THAKURLI,93,0.8575,2026-09-01 07:15:26.783393
27493,SLN_ZBD,SLN,SULTANPUR JN,ZBD,ZAFARABAD JN,1,0.1308,2026-09-01 07:15:26.783393
27494,NOI_ISH,NOI,NARIAOLI,ISH,ISARWARA,4,0.3038,2026-09-01 07:15:26.783393
27495,KPCM_PPA,KPCM,KUWARCHINTAW,PPA,PIPRA,1,0.1308,2026-09-01 07:15:26.783393
27496,DELO_SLW,DELO,DEORAKOT,SLW,SOHWAL,3,0.2616,2026-09-01 07:15:26.783393
27497,BIY_MID,BIY,BARDOLI,MID,MADHI,2,0.2074,2026-09-01 07:15:26.783393
27498,HWH_KQU,HWH,HOWRAH JN.,KQU,KAMARKUNDU J,1,0.1308,2026-09-01 07:15:26.783393
27499,SRR_CLT,SRR,SHORANUR JN.,CLT,CALICUT,13,0.4981,2026-09-01 07:15:26.783393
27500,STR_PUNE,STR,SATARA,PUNE,PUNE JN.,16,0.5347,2026-09-01 07:15:26.783393
27501,BFD_BRNR,BFD,BORHAT,BRNR,BARUA NAGAR,2,0.2074,2026-09-01 07:15:26.783393
27502,CEL_KKRM,CEL,CHEBROL,KKRM,KAIKORAM,5,0.3382,2026-09-01 07:15:26.783393
27503,MOTA_PKNA,MOTA,MOTA,PKNA,PAKHNA,2,0.2074,2026-09-01 07:15:26.783393
27504,BKP_PNBE,BKP,BAKHTIYARPUR,PNBE,PATNA JN.,1,0.1308,2026-09-01 07:15:26.783393
27505,JNA_JJT,JNA,JULANA,JJT,JAI JAI WANT,7,0.3925,2026-09-01 07:15:26.783393
27506,NRW_JHL,NRW,NARWANA JN.,JHL,JAKHAL JN.,3,0.2616,2026-09-01 07:15:26.783393
27507,PNBE_BXR,PNBE,PATNA JN.,BXR,BUXAR,4,0.3038,2026-09-01 07:15:26.783393
27508,TGA_BCA,TGA,TEGHRA,BCA,BACHWARA JN.,12,0.4841,2026-09-01 07:15:26.783393
27509,NWDH_NWSI,NWDH,NAWADIH,NWSI,NAWAL SAHI H,2,0.2074,2026-09-01 07:15:26.783393
27510,KJH_GIBP,KJH,KAJRA,GIBP,GHOGI BARIAR,3,0.2616,2026-09-01 07:15:26.783393
27511,BNO_RKB,BNO,BANAR,RKB,RAIKA BAGH P,3,0.2616,2026-09-01 07:15:26.783393
27512,EL_JPM,EL,ELAMANUR,JPM,JIYAPURAM HA,5,0.3382,2026-09-01 07:15:26.783393
27513,WADI_SC,WADI,WADI JN.,SC,SECUNDERABAD,1,0.1308,2026-09-01 07:15:26.783393
27514,PSV_RJR,PSV,PARSNEU,RJR,RAJALDESAR,4,0.3038,2026-09-01 07:15:26.783393
27515,BMG_BT,BMG,BAMANGACHHI,BT,BARASAT JN.,57,0.7664,2026-09-01 07:15:26.783393
27516,HZBN_KSNA,HZBN,HAZARIBAGH T,KSNA,KANASAR NAWA,2,0.2074,2026-09-01 07:15:26.783393
27517,KRBA_URGA,KRBA,KORBA,URGA,URGA,6,0.3673,2026-09-01 07:15:26.783393
27518,BIX_AAH,BIX,BHIND,AAH,ITEHAR,3,0.2616,2026-09-01 07:15:26.783393
27519,RRI_VBR,RRI,RAHURI,VBR,VAMBORI,3,0.2616,2026-09-01 07:15:26.783393
27520,BGM_PCH,BGM,BELGAUM,PCH,PACHHAPUR,1,0.1308,2026-09-01 07:15:26.783393
27521,BCK_RDU,BCK,BALICHAK,RDU,RADHAMOHANPU,8,0.4147,2026-09-01 07:15:26.783393
27522,SOLR_TASA,SOLR,SOLUR,TASA,TIPPESANDRA,1,0.1308,2026-09-01 07:15:26.783393
